0,Head,0,0.99485,0.10133,0,0,-0.10133,0.99485,0,1,0,0,0,9e-005,149.64865,-2.03896,1,0.99675,0.08059,0,0,-0.08059,0.99675,0,0,0,0,1,0,9.98285,0,0,1
0,L_Calf,0.05916,-0.99102,-0.11988,0,0.0081,-0.11961,0.99279,0,-0.99822,-0.0597,0.00095,0,10.67823,52.33796,-0.24539,1,0.99358,-0.11314,0,0,0.11314,0.99358,0,0,0,0,1,0,36.15266,0,0,1
0,L_Clavicle,0.99455,-0.10429,0,0,0,0,-1,0,0.10429,0.99455,0,0,3.9166,138.85515,-2.92521,1,-0.10426,0.00217,0.99455,0,-0.02083,-0.99978,0,0,0.99433,-0.02072,0.10429,0,-0.82677,-0.66122,3.91653,1
0,L_Finger0,0.36474,-0.82247,0.43647,0,0.07226,-0.44235,-0.89393,0,0.9283,0.35759,-0.10191,0,52.85601,102.4557,-0.04021,1,0.87192,0.28829,-0.39577,0,0.32798,0.2563,0.90926,0,0.36357,-0.9226,0.12892,0,2.30365,1.39409,-2.92221,1
0,L_Finger01,0.36251,-0.93136,0.03402,0,-0.08275,-0.06853,-0.99421,0,0.9283,0.35759,-0.10191,0,54.34438,99.09953,1.74085,1,0.91309,0.40777,0,0,-0.40777,0.91309,0,0,0,0,1,0,4.0806,0,-1e-005,1
0,L_Finger1,0.33942,-0.93087,0.1352,0,-0.93681,-0.34748,-0.04059,0,0.08476,-0.11288,-0.98999,0,57.47012,99.85048,-0.41556,1,0.91893,0.38339,-0.09262,0,-0.38392,0.92328,0.01274,0,0.0904,0.02385,0.99562,0,7.32633,-0.21098,-2.27838,1
0,L_Finger2,0.43393,-0.89979,0.04562,0,-0.90004,-0.43521,-0.02287,0,0.04044,-0.03114,-0.9987,0,57.76611,99.95164,-2.05295,1,0.95586,0.29382,-0.00023,0,-0.29382,0.95586,-0.00076,0,0,0.0008,1,0,7.37089,-0.48155,-0.63408,1
0,L_Finger3,0.41328,-0.91034,-0.02196,0,-0.91052,-0.41278,-0.024,0,0.01278,0.02991,-0.99947,0,57.82433,100.0839,-3.62393,1,0.94616,0.31676,0.06673,0,-0.31742,0.94829,-0.00076,0,-0.06352,-0.02047,0.99777,0,7.23453,-0.59967,0.93318,1
0,L_Finger4,0.44323,-0.89493,-0.05143,0,-0.89641,-0.44245,-0.02635,0,0.00082,0.05778,-0.99833,0,57.74677,99.92089,-5.05467,1,0.95373,0.2846,0.09692,0,-0.28623,0.95816,0.00308,0,-0.09199,-0.03068,0.99529,0,7.2292,-0.41869,2.36386,1
0,L_Finger11,-0.04714,-0.9929,0.10918,0,-0.99529,0.03741,-0.08948,0,0.08476,-0.11288,-0.98999,0,58.67838,96.5368,0.06573,1,0.92302,0.38474,0,0,-0.38474,0.92302,0,0,0,0,1,0,3.55978,0,0,1
0,L_Finger21,-0.07329,-0.99691,0.02811,0,-0.99649,0.07206,-0.04259,0,0.04044,-0.03114,-0.9987,0,59.42407,96.51374,-1.87864,1,0.86649,0.49919,0,0,-0.49919,0.86649,0,0,0,0,1,0,3.82078,0,0,1
0,L_Finger31,-0.06229,-0.99759,-0.03065,0,-0.99798,0.06264,-0.01089,0,0.01278,0.02991,-0.99947,0,59.36341,96.69372,-3.70571,1,0.88308,0.46923,0,0,-0.46923,0.88308,0,0,0,0,1,0,3.72409,0,0,1
0,L_Finger41,-0.05467,-0.99683,-0.05774,0,-0.9985,0.05463,0.00234,0,0.00082,0.05778,-0.99833,0,59.28881,96.80733,-5.2336,1,0.87083,0.49158,0,0,-0.49158,0.87083,0,0,0,0,1,0,3.47911,1e-005,0,1
0,L_Foot,0,-1,0,0,0.12347,0,0.99235,0,-0.99235,0,0.12347,0,13.23695,9.47188,-5.43085,1,0.99102,0.11961,0.0597,0,-0.11166,0.98619,-0.12231,0,-0.07351,0.11454,0.9907,0,43.25432,0,0,1
0,L_Forearm,0.75286,-0.65115,0.09594,0,0.0765,-0.05821,-0.99537,0,0.65372,0.75671,0.00598,0,33.6202,121.27257,-5.45907,1,0.9808,-0.19501,0,0,0.19501,0.9808,0,0,0,0,1,0,25.33745,0,1e-005,1
0,L_Hand,0.67923,-0.7322,0.05033,0,-0.73278,-0.6804,-0.00925,0,0.04102,-0.0306,-0.99869,0,52.43274,105.00157,-3.06163,1,0.99296,0.04449,-0.10974,0,-0.10953,-0.00724,-0.99396,0,-0.04501,0.99898,-0.00231,0,24.9881,0,0,1
0,L_Thigh,0.05969,-0.99819,-0.00679,0,0.00135,-0.00672,0.99998,0,-0.99822,-0.0597,0.00095,0,8.52022,88.42532,-1e-005,1,-0.9982,-0.00599,0.05969,0,-0.00592,0.99998,0.00136,0,-0.0597,0.001,-0.99822,0,-11.04561,2.25841,8.52022,1
0,L_Toe0,0.12347,0,0.99235,0,0,1,0,0,-0.99235,0,0.12347,0,14.62447,0.0004,5.72088,1,0,1,0,0,-1,0,0,0,0,0,1,0,9.47147,11.23771,0,1
0,L_UpperArm,0.75332,-0.65,-0.1,0,-0.07178,0.06988,-0.99497,0,0.65372,0.75671,0.00598,0,14.53288,137.74194,-2.92522,1,0.817,0.1,-0.56789,0,-0.07868,0.99497,0.06202,0,0.57124,-0.00599,0.82076,0,10.67448,0,0,1
0,Neck,0,0.99978,0.02083,0,0,-0.02083,0.99978,0,1,0,0,0,7e-005,139.66797,-2.24691,1,0.9998,0.02003,0,0,-0.02003,0.9998,0,0,0,0,1,0,13.39852,-0.00795,0,1
0,Pelvis,0,1,0,0,0,0,1,0,1,0,0,0,0,88.42532,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
0,R_Calf,-0.05916,-0.99102,-0.11989,0,-0.0081,-0.11962,0.99279,0,-0.99822,0.0597,-0.00095,0,-10.67833,52.33798,-0.24522,1,0.99358,-0.11315,0,0,0.11315,0.99358,0,0,0,0,1,0,36.15267,0,0,1
0,R_Clavicle,-0.99455,-0.10428,0,0,0,0,-1,0,0.10428,-0.99455,0,0,-3.91646,138.85516,-2.9252,1,-0.10426,0.00218,-0.99455,0,-0.02083,-0.99978,0,0,-0.99433,0.02072,0.10429,0,-0.82677,-0.6612,-3.91653,1
0,R_Finger0,-0.36475,-0.82247,0.43647,0,-0.07226,-0.44235,-0.89393,0,0.9283,-0.3576,0.10191,0,-52.85596,102.45586,-0.04008,1,0.87192,0.28829,0.39577,0,0.32798,0.2563,-0.90926,0,-0.36357,0.9226,0.12892,0,2.30364,1.39409,2.92221,1
0,R_Finger01,-0.36251,-0.93136,0.03402,0,0.08275,-0.06853,-0.99421,0,0.9283,-0.3576,0.10191,0,-54.34435,99.09969,1.74098,1,0.91309,0.40777,0,0,-0.40777,0.91309,0,0,0,0,1,0,4.0806,0,-1e-005,1
0,R_Finger1,-0.33942,-0.93087,0.1352,0,0.93681,-0.34748,-0.04059,0,0.08477,0.11288,0.98999,0,-57.47008,99.85064,-0.41542,1,0.91893,0.38339,0.09262,0,-0.38392,0.92328,-0.01274,0,-0.0904,-0.02385,0.99562,0,7.32633,-0.21098,2.27838,1
0,R_Finger2,-0.43394,-0.89979,0.04562,0,0.90004,-0.43522,-0.02287,0,0.04044,0.03114,0.9987,0,-57.76607,99.95181,-2.05281,1,0.95586,0.29382,0.00023,0,-0.29382,0.95586,0.00076,0,0,-0.0008,1,0,7.37089,-0.48155,0.63408,1
0,R_Finger3,-0.41328,-0.91034,-0.02196,0,0.91051,-0.41278,-0.024,0,0.01278,-0.02991,0.99947,0,-57.8243,100.08408,-3.62379,1,0.94616,0.31676,-0.06673,0,-0.31742,0.94829,0.00076,0,0.06352,0.02047,0.99777,0,7.23452,-0.59968,-0.93318,1
0,R_Finger4,-0.44323,-0.89493,-0.05143,0,0.89641,-0.44245,-0.02635,0,0.00083,-0.05778,0.99833,0,-57.74674,99.92106,-5.05453,1,0.95373,0.2846,-0.09692,0,-0.28623,0.95816,-0.00308,0,0.09199,0.03068,0.99529,0,7.2292,-0.41869,-2.36385,1
0,R_Finger11,0.04714,-0.9929,0.10918,0,0.99529,0.03741,-0.08949,0,0.08477,0.11288,0.98999,0,-58.67834,96.53697,0.06588,1,0.92302,0.38474,0,0,-0.38474,0.92302,0,0,0,0,1,0,3.55977,0,0,1
0,R_Finger21,0.07329,-0.99691,0.02811,0,0.99649,0.07205,-0.0426,0,0.04044,0.03114,0.9987,0,-59.42404,96.51393,-1.8785,1,0.86649,0.49919,0,0,-0.49919,0.86649,0,0,0,0,1,0,3.82077,0,0,1
0,R_Finger31,0.06228,-0.99759,-0.03065,0,0.99798,0.06264,-0.01089,0,0.01278,-0.02991,0.99947,0,-59.36339,96.6939,-3.70556,1,0.88308,0.46923,0,0,-0.46923,0.88308,0,0,0,0,1,0,3.72409,0,0,1
0,R_Finger41,0.05467,-0.99683,-0.05774,0,0.9985,0.05463,0.00234,0,0.00083,-0.05778,0.99833,0,-59.2888,96.8075,-5.23345,1,0.87083,0.49158,0,0,-0.49158,0.87083,0,0,0,0,1,0,3.47911,0,0,1
0,R_Foot,0,-1,0,0,-0.12347,0,0.99235,0,-0.99235,0,-0.12347,0,-13.23718,9.47193,-5.43085,1,0.99102,0.11962,-0.0597,0,-0.11167,0.98619,0.12231,0,0.07351,-0.11454,0.9907,0,43.25432,0,0,1
0,R_Forearm,-0.75286,-0.65115,0.09595,0,-0.0765,-0.05821,-0.99537,0,0.65372,-0.75671,-0.00599,0,-33.62011,121.27267,-5.45899,1,0.9808,-0.19501,0,0,0.19501,0.9808,0,0,0,0,1,0,25.33745,0,0,1
0,R_Hand,-0.67923,-0.7322,0.05033,0,0.73278,-0.6804,-0.00926,0,0.04102,0.03059,0.99869,0,-52.43269,105.00172,-3.0615,1,0.99296,0.04449,0.10974,0,-0.10953,-0.00724,0.99396,0,0.04501,-0.99898,-0.00231,0,24.9881,0,0,1
0,R_Thigh,-0.05969,-0.99819,-0.00678,0,-0.00135,-0.00671,0.99998,0,-0.99822,0.0597,-0.00095,0,-8.52022,88.42534,1e-005,1,-0.9982,-0.00599,-0.05969,0,-0.00592,0.99998,-0.00135,0,0.0597,-0.00099,-0.99822,0,-11.04561,2.25846,-8.52022,1
0,R_Toe0,-0.12347,0,0.99235,0,0,1,0,0,-0.99235,0,-0.12347,0,-14.6247,0.00046,5.72088,1,0,1,0,0,-1,0,0,0,0,0,1,0,9.47147,11.23772,0,1
0,R_UpperArm,-0.75333,-0.65,-0.1,0,0.07178,0.06988,-0.99497,0,0.65372,-0.75671,-0.00599,0,-14.53275,137.74199,-2.92518,1,0.817,0.1,0.56789,0,-0.07868,0.99497,-0.06202,0,-0.57124,0.00599,0.82076,0,10.67449,0,-2e-005,1
0,Spine,0,1,0.0008,0,0,-0.0008,1,0,1,0,0,0,2e-005,99.47273,-2.24964,1,1,0.0008,0,0,-0.0008,1,0,0,0,0,1,0,11.04741,-2.24964,2e-005,1
0,Spine1,0,1,0.0008,0,0,-0.0008,1,0,1,0,0,0,3e-005,112.8711,-2.24964,1,1,0,0,0,0,1,0,0,0,0,1,0,13.39836,-0.01067,0,1
0,Spine2,0,1,0.0008,0,0,-0.0008,1,0,1,0,0,0,5e-005,126.26945,-2.24964,1,1,0,0,0,0,1,0,0,0,0,1,0,13.39835,-0.01067,0,1
